Date,Adj Close,Volume,Open,High,Low
8/25/2022,123.66,494325,122.05,123.66,121.73
8/24/2022,121.53,646867,121.045,122.05,120.81
8/23/2022,121.16,757960,121.52,122.22,121.07
8/22/2022,121.54,777709,122.72,122.72,121.19
8/19/2022,124.04,492483,124.95,125.17,123.77
8/18/2022,126,652468,125.6,126.2999,125.3191
8/17/2022,125.4,941574,125.21,126.3,124.83
8/16/2022,126.48,529047,126.16,127.1399,125.52
8/15/2022,126.26,770841,125.1,126.47,125.1
8/12/2022,125.785,1286318,124.46,125.82,124.2
8/11/2022,123.7,783507,124.79,125.5,123.4601
8/10/2022,124.11,637899,123.16,124.16,123.06
8/9/2022,121.07,586601,121.86,121.88,120.66
8/8/2022,122.25,622179,122.45,123.36,121.79
8/5/2022,122.32,768875,121.1,122.49,120.97
8/4/2022,122.53,875215,122.46,122.71,121.85
8/3/2022,122.24,876037,121.3,122.62,121.03
8/2/2022,120.68,678181,121.17,122.21,120.18
8/1/2022,121.71,1103800,121.29,122.4893,120.8586
7/29/2022,122.02,1081055,120.63,122.25,120.38
7/28/2022,120.73,1272419,118.96,120.96,117.97
7/27/2022,118.84,1180713,116.85,119.36,116.62
7/26/2022,115.89,657323,116.84,116.964,115.63
7/25/2022,117.5,1088232,117.83,117.83,116.77
7/22/2022,117.68,1737772,119.21,119.6,117.02
7/21/2022,119.11,1680382,117.95,119.14,117.02
7/20/2022,118.14,1453757,117.04,118.525,116.68
7/19/2022,116.94,976725,114.96,117.1,114.7751
7/18/2022,113.64,817044,115.48,115.8457,113.3
7/15/2022,114.48,1096275,113.79,114.53,113.23
7/14/2022,112.55,1975233,111.23,112.73,110.36
7/13/2022,112.59,1404784,111.44,113.41,111.16
7/12/2022,113.08,2187312,114.11,114.94,112.48
7/11/2022,114.19,4932853,114.71,115,113.98
7/8/2022,115.53,690373,114.98,116.11,114.54
7/7/2022,115.67,1139718,114.25,115.91,114.25
7/6/2022,113.7,1151797,113.2,114.48,112.5626
7/5/2022,113.08,2534659,110.97,113.12,110.19
7/1/2022,112.32,1807332,111.45,112.53,110.4
6/30/2022,111.73,1508882,111.33,112.7864,110.3
6/29/2022,112.41,1287929,112.75,113.04,111.75
6/28/2022,112.62,879281,115.91,116.62,112.55
6/27/2022,115.56,1076955,116.35,116.46,115.2
6/24/2022,116.06,1352623,113.18,116.14,113.18
6/23/2022,112.35,1267891,111.36,112.53,110.77
6/22/2022,110.75,1735450,109.54,112.03,109.4432
6/21/2022,110.94,2091662,110.28,111.55,110.1838
6/17/2022,108.62,1610090,108.63,109.76,107.59
6/16/2022,108.57,1703009,109.99,109.99,107.6731
6/15/2022,112.51,2054801,112.16,114.03,110.55
6/14/2022,111,2728868,112,112.1,110.08
6/13/2022,111.3,2709608,113.02,113.3,110.88
6/10/2022,116,1526699,117.8,117.8,115.96
6/9/2022,119.62,772178,122.12,122.68,119.61
6/8/2022,122.93,682479,123.78,124.46,122.7
6/7/2022,124.31,1559553,121.87,124.48,121.75
6/6/2022,123.04,1187280,124.09,124.4199,122.71
6/3/2022,122.77,807757,123.26,123.71,122.48
6/2/2022,124.7,995231,121.84,124.7,121.56
6/1/2022,121.82,1356114,123.28,123.99,121.1666
5/31/2022,123.27,2154343,123.8,124.17,122.24
5/27/2022,124.35,1003043,121.95,124.36,121.91
5/26/2022,121.1,1865792,118.42,121.65,118.42
5/25/2022,118.09,1194914,116.22,118.66,116.09
5/24/2022,116.79,1141139,116.51,117.15,114.6
5/23/2022,117.88,1413028,116.58,118.04,116.12
5/20/2022,115.98,1732649,116.72,116.85,113.23
5/19/2022,115.38,1512171,115.39,116.87,114.75
5/18/2022,116.42,1035013,119.88,120.02,116.03
5/17/2022,122.04,1407906,121.54,122.13,120.415
5/16/2022,119.81,1948774,119.78,120.91,118.96
5/13/2022,120.22,1926195,118.65,120.74,118.4411
5/12/2022,117.35,3560094,115.86,118.24,115.2
5/11/2022,116.84,2370459,118.56,120.08,116.66
5/10/2022,118.88,3784154,120.74,121.17,117.69
5/9/2022,118.71,3111106,120.5,121.04,118.25
5/6/2022,122.32,1953316,122.9,123.52,120.63
